Longitude,Latitude,PB_Nreq_Cetin,PB_CSR%
-111.753,40.067,25.827,32.568
-111.709,40.067,25.351,31.501
-111.62,40.067,22.657,26.082
-111.753,40.103,24.17,28.961
-111.709,40.103,25.187,31.162
-111.664,40.103,24.25,29.065
-111.62,40.103,23.188,27.094
-111.575,40.103,22.046,25.027
-111.753,40.14,23.358,27.339
-111.709,40.14,23.517,27.667
-111.664,40.14,23.489,27.622
-111.62,40.14,23.028,26.786
-111.575,40.14,22.411,25.664
-111.709,40.176,23.481,27.586
-111.664,40.176,23.532,27.697
-111.62,40.176,23.286,27.227
-111.753,40.212,23.089,26.855
-111.709,40.212,23.804,28.283
-111.664,40.212,23.657,27.996
-111.62,40.212,22.683,26.119
-111.753,40.249,22.945,26.601
-111.709,40.249,23.52,27.709
-111.664,40.249,23.414,27.506
-111.62,40.249,21.88,24.687
-111.709,40.285,23.425,27.534
-111.753,40.321,22.778,26.258
-111.709,40.321,23.151,26.955
-111.664,40.321,22.753,26.224
-111.798,40.358,22.862,26.364
-111.753,40.358,23.082,26.8
-111.709,40.358,22.85,26.365
-111.887,40.394,22.827,26.273
-111.843,40.394,23.315,27.188
-111.753,40.394,23.357,27.295
-111.932,40.43,23.475,27.437
-111.887,40.43,24.241,28.988
-111.843,40.43,24.583,29.716
-111.798,40.43,24.68,29.929
-111.753,40.43,23.947,28.445
-112.021,40.467,23.107,26.752
-111.976,40.467,24.638,29.782
-111.932,40.467,25.894,32.568
-111.887,40.467,26.695,34.406
-111.843,40.467,26.451,33.816
-111.798,40.467,26.101,33.025
-111.753,40.467,24.277,29.102
-112.021,40.503,23.409,27.302
-111.976,40.503,25.864,32.521
-112.021,40.539,22.934,26.377
-111.976,40.539,24.476,29.449
-111.932,40.539,26.177,33.269
-111.798,40.539,26.246,33.45
-112.066,40.576,21.642,24.052
-112.021,40.576,22.615,25.764
-111.976,40.576,23.986,28.441
-111.932,40.576,25.844,32.442
-111.887,40.576,26.832,34.853
-111.798,40.576,26.761,34.695
-112.021,40.612,23.228,26.932
-111.976,40.612,24.539,29.588
-112.066,40.648,22.951,26.36
-112.021,40.648,24.394,29.226
-111.976,40.648,26.484,34.01
-111.798,40.648,25.913,32.657
-112.066,40.685,23.906,28.196
-112.021,40.685,25.395,31.406
-111.843,40.685,27.493,36.516
-112.11,40.721,23.849,28.093
-112.021,40.721,26.14,33.119
-111.843,40.721,25.666,32.037
-112.066,40.757,25.655,31.901
-112.021,40.757,27.191,35.661
-111.843,40.757,25.652,32.002
-112.066,40.794,26.93,34.937
-111.887,40.794,26.88,34.901
-111.843,40.794,24.672,29.839
-111.887,40.939,25.827,32.388
-111.887,40.976,25.314,31.244
-111.932,41.012,25.619,31.896
-111.887,41.012,24.327,29.136
-112.021,41.048,24.811,30.134
-111.976,41.048,25.287,31.16
-111.932,41.048,25.577,31.823
-111.887,41.048,23.581,27.633
-112.066,41.085,23.601,27.639
-112.021,41.085,24.751,30.022
-111.976,41.085,25.286,31.165
-111.932,41.085,25.446,31.56
-111.887,41.085,23.653,27.828
-112.11,41.121,22.558,25.596
-112.066,41.121,23.488,27.409
-112.021,41.121,24.579,29.658
-111.976,41.121,25.157,30.898
-111.932,41.121,25.392,31.45
-112.11,41.157,22.785,26.058
-112.066,41.157,24.084,28.624
-112.021,41.157,24.963,30.489
-111.976,41.157,25.205,31.012
-111.932,41.157,25.279,31.22
-112.11,41.194,23.059,26.587
-112.066,41.194,24.278,29
-112.021,41.194,25.081,30.753
-111.976,41.194,25.299,31.222
-111.932,41.194,24.703,29.991
-112.11,41.23,23.514,27.433
-112.066,41.23,24.656,29.771
-112.021,41.23,25.495,31.639
-111.976,41.23,25.726,32.18
-111.932,41.23,25.32,31.304
-112.11,41.266,24.45,29.342
-112.066,41.266,25.596,31.856
-112.021,41.266,26.085,33.033
-111.976,41.266,26.087,33.057
-111.932,41.266,25.09,30.844
-112.11,41.303,25.655,32.004
-112.066,41.303,27.167,35.679
-111.932,41.303,26.57,34.251
-109.877,36.768,1,7.434
-109.877,37.04,1,7.434
-109.877,37.312,1,7.434
-109.877,37.585,1,7.434
-108.87,37.585,1,7.434
-109.877,37.857,1,7.434
-108.87,37.857,1,7.434
-109.877,38.13,1,7.434
-73.759,41.023,1,7.434
-73.641,41.022,1,7.434
-73.522,41.02,1,7.434
-73.403,41.019,1,7.434
-73.758,41.113,1,7.434
-73.639,41.112,1,7.434
-73.52,41.11,1,7.434
-73.401,41.109,1,7.434
-73.282,41.107,1,7.434
-73.162,41.105,1,7.434
-73.043,41.103,1,7.434
-73.637,41.202,1,7.434
-73.518,41.2,1,7.434
-73.398,41.199,1,7.434
-73.279,41.197,1,7.434
-73.16,41.195,1,7.434
-73.041,41.193,1,7.434
-72.922,41.191,1,7.434
-72.802,41.189,1,7.434
-72.683,41.187,1,7.434
-72.564,41.184,1,7.434
-72.445,41.182,1,7.434
-73.635,41.292,1,7.434
-73.516,41.29,1,7.434
-73.396,41.289,1,7.434
-73.277,41.287,1,7.434
-73.157,41.285,1,7.434
-73.038,41.283,1,7.434
-72.919,41.281,1,7.434
-72.799,41.279,1,7.434
-72.68,41.277,1,7.434
-72.561,41.274,1,7.434
-72.442,41.272,1,7.434
-72.322,41.269,1,7.434
-72.203,41.266,1,7.434
-72.084,41.263,1,7.434
-71.965,41.26,1,7.434
-71.845,41.257,1,7.434
-73.514,41.381,1,7.434
-73.394,41.379,1,7.434
-73.274,41.377,1,7.434
-73.155,41.375,1,7.434
-73.035,41.373,1,7.434
-72.916,41.371,1,7.434
-72.796,41.369,1,7.434
-72.677,41.367,1,7.434
-72.557,41.364,1,7.434
-72.438,41.362,1,7.434
-72.319,41.359,1,7.434
-72.199,41.356,1,7.434
-72.08,41.353,1,7.434
-71.96,41.35,1,7.434
-71.841,41.347,1,7.434
-73.631,41.472,1,7.434
-73.511,41.471,1,7.434
-73.392,41.469,1,7.434
-73.272,41.467,1,7.434
-73.152,41.465,1,7.434
-73.033,41.463,1,7.434
-72.913,41.461,1,7.434
-72.793,41.459,1,7.434
-72.674,41.457,1,7.434
-72.554,41.454,1,7.434
-72.434,41.452,1,7.434
-72.315,41.449,1,7.434
-72.195,41.446,1,7.434
-72.076,41.443,1,7.434
-71.956,41.44,1,7.434
-71.837,41.437,1,7.434
-71.717,41.433,1,7.434
-73.629,41.562,1,7.434
-73.509,41.561,1,7.434
-73.39,41.559,1,7.434
-73.27,41.557,1,7.434
-73.15,41.555,1,7.434
-73.03,41.553,1,7.434
-72.91,41.551,1,7.434
-72.79,41.549,1,7.434
-72.67,41.547,1,7.434
-72.551,41.544,1,7.434
-72.431,41.542,1,7.434
-72.311,41.539,1,7.434
-72.191,41.536,1,7.434
-72.072,41.533,1,7.434
-71.952,41.53,1,7.434
-71.832,41.527,1,7.434
-71.713,41.523,1,7.434
-73.627,41.652,1,7.434
-73.507,41.651,1,7.434
-73.387,41.649,1,7.434
-73.267,41.647,1,7.434
-73.147,41.645,1,7.434
-73.027,41.643,1,7.434
-72.907,41.641,1,7.434
-72.787,41.639,1,7.434
-72.667,41.637,1,7.434
-72.547,41.634,1,7.434
-72.427,41.631,1,7.434
-72.307,41.629,1,7.434
-72.188,41.626,1,7.434
-72.068,41.623,1,7.434
-71.948,41.62,1,7.434
-71.828,41.616,1,7.434
-71.708,41.613,1,7.434
-73.625,41.742,1,7.434
-73.505,41.741,1,7.434
-73.385,41.739,1,7.434
-73.265,41.737,1,7.434
-73.145,41.735,1,7.434
-73.024,41.733,1,7.434
-72.904,41.731,1,7.434
-72.784,41.729,1,7.434
-72.664,41.727,1,7.434
-72.544,41.724,1,7.434
-72.424,41.721,1,7.434
-72.304,41.719,1,7.434
-72.184,41.716,1,7.434
-72.064,41.713,1,7.434
-71.943,41.71,1,7.434
-71.823,41.706,1,7.434
-71.703,41.703,1,7.434
-73.624,41.832,1,7.434
-73.503,41.831,1,7.434
-73.383,41.829,1,7.434
-73.262,41.827,1,7.434
-73.142,41.825,1,7.434
-73.022,41.823,1,7.434
-72.901,41.821,1,7.434
-72.781,41.819,1,7.434
-72.661,41.817,1,7.434
-72.54,41.814,1,7.434
-72.42,41.811,1,7.434
-72.3,41.809,1,7.434
-72.18,41.806,1,7.434
-72.059,41.803,1,7.434
-71.939,41.8,1,7.434
-71.819,41.796,1,7.434
-71.699,41.793,1,7.434
-73.622,41.922,1,7.434
-73.501,41.921,1,7.434
-73.381,41.919,1,7.434
-73.26,41.917,1,7.434
-73.139,41.915,1,7.434
-73.019,41.913,1,7.434
-72.898,41.911,1,7.434
-72.778,41.909,1,7.434
-72.657,41.907,1,7.434
-72.537,41.904,1,7.434
-72.417,41.901,1,7.434
-72.296,41.899,1,7.434
-72.176,41.896,1,7.434
-72.055,41.893,1,7.434
-71.935,41.89,1,7.434
-71.815,41.886,1,7.434
-71.694,41.883,1,7.434
-73.62,42.012,1,7.434
-73.499,42.011,1,7.434
-73.378,42.009,1,7.434
-73.258,42.007,1,7.434
-73.137,42.005,1,7.434
-73.016,42.003,1,7.434
-72.895,42.001,1,7.434
-72.775,41.999,1,7.434
-72.654,41.997,1,7.434
-72.534,41.994,1,7.434
-72.413,41.991,1,7.434
-72.292,41.989,1,7.434
-72.172,41.986,1,7.434
-72.051,41.983,1,7.434
-71.931,41.979,1,7.434
-71.81,41.976,1,7.434
-71.69,41.973,1,7.434
-73.618,42.102,1,7.434
-73.497,42.101,1,7.434
-73.376,42.099,1,7.434
-73.255,42.097,1,7.434
-73.134,42.095,1,7.434
-73.013,42.093,1,7.434
-72.892,42.091,1,7.434
-72.772,42.089,1,7.434
-72.651,42.087,1,7.434
-72.53,42.084,1,7.434
-72.409,42.081,1,7.434
-72.288,42.079,1,7.434
-72.168,42.076,1,7.434
-72.047,42.073,1,7.434
-71.926,42.069,1,7.434
-71.806,42.066,1,7.434
-71.685,42.063,1,7.434
-80.248,32.574,22.632,26.535
-80.205,32.574,22.924,27.027
-80.333,32.61,22.597,26.396
-80.29,32.61,23.088,27.352
-80.248,32.61,23.419,28.001
-80.205,32.61,23.723,28.6
-80.163,32.61,23.642,28.411
-80.12,32.61,23.823,28.764
-80.078,32.61,23.467,28.054
-80.036,32.61,23.191,27.526
-80.375,32.646,22.971,27.101
-80.333,32.646,23.402,27.967
-80.29,32.646,23.911,28.984
-80.248,32.646,24.326,29.823
-80.205,32.646,24.349,29.834
-80.163,32.646,24.631,30.478
-80.12,32.646,24.642,30.503
-80.078,32.646,24.376,29.918
-80.036,32.646,24.176,29.492
-79.993,32.646,23.833,28.754
-80.375,32.682,23.64,28.447
-80.333,32.682,24.604,30.421
-80.29,32.682,25.139,31.57
-80.248,32.682,25.241,31.833
-80.205,32.682,25.345,32.045
-80.163,32.682,25.439,32.264
-80.12,32.682,25.482,32.31
-80.078,32.682,25.351,32.034
-80.036,32.682,25.122,31.533
-79.993,32.682,24.635,30.453
-79.951,32.682,24.014,29.142
-80.417,32.718,23.472,28.058
-80.375,32.718,24.679,30.581
-80.333,32.718,24.983,31.249
-80.29,32.718,25.31,32.012
-80.248,32.718,25.836,33.173
-80.205,32.718,26.17,33.984
-80.163,32.718,26.205,34.061
-80.12,32.718,26.273,34.214
-80.078,32.718,26.106,33.811
-80.036,32.718,25.708,32.885
-79.993,32.718,25.246,31.798
-79.951,32.718,24.856,30.908
-79.908,32.718,24.384,29.931
-80.417,32.754,23.959,29.067
-80.375,32.754,24.642,30.51
-80.333,32.754,25.345,32.06
-80.29,32.754,25.936,33.395
-80.248,32.754,26.534,34.805
-80.205,32.754,26.858,35.545
-80.163,32.754,27.322,36.768
-80.12,32.754,27.077,36.174
-80.078,32.754,26.817,35.52
-80.036,32.754,26.577,34.898
-79.993,32.754,26.181,33.867
-79.951,32.754,25.572,32.489
-79.908,32.754,25.004,31.184
-79.866,32.754,24.63,30.425
-80.46,32.79,23.768,28.684
-80.417,32.79,24.495,30.172
-80.375,32.79,25.117,31.506
-80.333,32.79,26.485,34.632
-80.29,32.79,26.642,35.092
-80.248,32.79,27.508,37.33
-80.205,32.79,27.731,37.888
-80.163,32.79,27.991,38.525
-80.12,32.79,27.962,38.445
-80.078,32.79,27.78,37.942
-80.036,32.79,27.508,37.22
-79.993,32.79,26.893,35.642
-79.951,32.79,26.503,34.727
-79.908,32.79,25.989,33.459
-79.866,32.79,25.16,31.531
-79.823,32.79,24.553,30.217
-80.46,32.826,24.684,30.35
-80.417,32.826,24.714,30.625
-80.375,32.826,25.571,32.56
-80.333,32.826,26.863,35.673
-80.29,32.826,27.106,36.29
-80.248,32.826,28.032,38.761
-80.205,32.826,28.49,39.969
-80.163,32.826,28.735,40.623
-80.078,32.826,28.741,40.632
-80.036,32.826,28.262,39.267
-79.993,32.826,27.67,37.674
-79.951,32.826,27.299,36.745
-79.908,32.826,26.57,34.847
-79.866,32.826,25.854,33.149
-79.823,32.826,25.145,31.492
-80.46,32.862,25.118,31.465
-80.417,32.862,24.985,31.249
-80.375,32.862,26.016,33.628
-80.333,32.862,26.596,35.007
-80.29,32.862,27.554,37.42
-80.248,32.862,28.326,39.48
-80.205,32.862,29.213,42.008
-80.163,32.862,29.394,42.533
-80.12,32.862,29.51,42.88
-80.078,32.862,29.496,42.827
-80.036,32.862,28.827,40.839
-79.993,32.862,28.493,39.906
-79.951,32.862,27.791,37.952
-79.908,32.862,27.03,36
-79.866,32.862,26.432,34.485
-79.823,32.862,25.893,33.244
-79.781,32.862,25.145,31.472
-80.46,32.898,25.751,32.882
-80.417,32.898,25.376,32.042
-80.375,32.898,26.042,33.642
-80.333,32.898,26.891,35.698
-80.29,32.898,27.989,38.569
-80.248,32.898,29.004,41.466
-80.205,32.898,29.752,43.722
-80.163,32.898,30.118,44.712
-80.12,32.898,30.258,45.113
-80.078,32.898,30.063,44.504
-80.036,32.898,29.831,43.783
-79.993,32.898,29.157,41.823
-79.951,32.898,28.481,39.867
-79.908,32.898,27.695,37.663
-79.866,32.898,27.08,36.058
-79.823,32.898,26.228,33.936
-79.781,32.898,25.503,32.2
-80.46,32.934,25.205,31.674
-80.417,32.934,25.34,32.022
-80.375,32.934,26.473,34.644
-80.333,32.934,27.362,36.976
-80.29,32.934,28.394,39.696
-80.248,32.934,29.231,42.034
-80.205,32.934,30.057,44.595
-80.163,32.934,30.661,46.443
-80.12,32.934,31.021,47.643
-80.078,32.934,30.875,47.14
-80.036,32.934,30.47,45.779
-79.993,32.934,29.832,43.815
-79.951,32.934,29.178,41.785
-79.908,32.934,28.491,39.852
-79.866,32.934,27.59,37.403
-79.823,32.934,26.806,35.349
-79.781,32.934,25.96,33.283
-79.739,32.934,25.296,31.753
-80.46,32.97,24.384,29.964
-80.417,32.97,25.668,32.76
-80.375,32.97,26.63,35.046
-80.333,32.97,28.281,39.187
-80.29,32.97,28.344,39.565
-80.248,32.97,29.379,42.48
-80.205,32.97,30.526,46.045
-80.163,32.97,31.075,47.94
-80.12,32.97,31.572,49.516
-80.078,32.97,31.45,49.086
-80.036,32.97,31.075,47.879
-79.993,32.97,30.48,45.81
-79.951,32.97,29.84,43.769
-79.908,32.97,28.952,41.136
-79.866,32.97,28.204,39.074
-79.823,32.97,27.262,36.486
-79.781,32.97,26.622,34.844
-79.739,32.97,25.802,32.941
-80.46,33.006,24.461,30.109
-80.417,33.006,26.633,34.913
-80.375,33.006,26.678,35.086
-80.333,33.006,27.413,36.996
-80.29,33.006,28.564,40.107
-80.248,33.006,29.82,43.876
-80.205,33.006,30.867,47.183
-80.163,33.006,31.406,48.879
-80.12,33.006,31.928,50.688
-80.078,33.006,32.205,51.652
-80.036,33.006,31.804,50.21
-79.993,33.006,31.319,48.555
-79.951,33.006,30.401,45.562
-79.908,33.006,29.462,42.559
-79.866,33.006,28.592,40.02
-79.823,33.006,27.763,37.73
-79.781,33.006,26.92,35.532
-79.739,33.006,26.081,33.495
-79.696,33.006,25.553,32.287
-80.46,33.042,24.568,30.318
-80.417,33.042,26.422,34.458
-80.375,33.042,26.555,34.829
-80.333,33.042,28.147,38.761
-80.29,33.042,28.647,40.35
-80.248,33.042,29.833,43.815
-80.205,33.042,30.767,46.699
-80.163,33.042,31.85,50.421
-80.12,33.042,32.424,52.478
-80.078,33.042,32.661,53.362
-80.036,33.042,32.43,52.446
-79.993,33.042,31.776,50.126
-79.951,33.042,30.995,47.393
-79.908,33.042,30.078,44.46
-79.866,33.042,29.152,41.593
-79.823,33.042,28.179,38.853
-79.781,33.042,27.389,36.755
-79.739,33.042,26.497,34.456
-79.696,33.042,25.8,32.795
-80.417,33.078,25.365,32.062
-80.375,33.078,27.849,37.86
-80.333,33.078,28.317,39.392
-80.29,33.078,28.659,40.382
-80.248,33.078,29.656,43.307
-80.205,33.078,31.084,47.835
-80.163,33.078,32.085,51.287
-80.12,33.078,32.83,54.046
-80.078,33.078,33.079,55.027
-80.036,33.078,32.844,54.046
-79.993,33.078,32.366,52.239
-79.951,33.078,31.564,49.364
-79.908,33.078,30.755,46.594
-79.866,33.078,29.519,42.684
-79.823,33.078,28.66,40.178
-79.781,33.078,27.813,37.814
-79.739,33.078,26.937,35.551
-79.696,33.078,26.222,33.822
-79.654,33.078,25.593,32.326
-80.417,33.115,25.453,32.241
-80.375,33.115,27.837,38.034
-80.333,33.115,27.629,37.503
-80.29,33.115,28.525,39.954
-80.248,33.115,29.578,43.02
-80.205,33.115,31.237,48.357
-80.163,33.115,32.011,50.977
-80.12,33.115,33.056,54.935
-80.078,33.115,33.191,55.432
-80.036,33.115,33.382,56.09
-79.993,33.115,33.02,54.697
-79.951,33.115,32.245,51.74
-79.908,33.115,31.094,47.682
-79.866,33.115,30.447,45.527
-79.823,33.115,29.519,42.635
-79.781,33.115,28.47,39.599
-79.739,33.115,28.13,38.555
-79.696,33.115,26.672,34.868
-79.654,33.115,25.828,32.842
-80.417,33.151,25.187,31.624
-80.375,33.151,26.917,35.648
-80.333,33.151,27.711,37.649
-80.29,33.151,28.33,39.365
-80.248,33.151,29.594,43.011
-80.205,33.151,30.715,46.411
-80.163,33.151,31.77,50.102
-80.12,33.151,32.879,54.149
-80.078,33.151,33.74,57.456
-80.036,33.151,33.711,57.379
-79.993,33.151,33.295,55.605
-79.951,33.151,32.867,54.012
-79.908,33.151,31.871,50.204
-79.866,33.151,30.785,46.568
-79.823,33.151,29.616,42.889
-79.781,33.151,29.22,41.623
-79.739,33.151,29.115,41.278
-79.696,33.151,26.86,35.241
-79.654,33.151,25.806,32.76
-80.417,33.187,25.176,31.617
-80.375,33.187,26.255,34.067
-80.333,33.187,27.721,37.663
-80.29,33.187,28.178,38.988
-80.248,33.187,29.023,41.282
-80.205,33.187,30.443,45.698
-80.163,33.187,31.766,50.024
-80.12,33.187,32.925,54.328
-80.078,33.187,33.476,56.472
-80.036,33.187,33.813,57.777
-79.951,33.187,33.265,55.633
-79.908,33.187,32.24,51.626
-79.866,33.187,31.026,47.334
-79.823,33.187,30.2,44.687
-79.781,33.187,29.168,41.509
-79.739,33.187,28.867,40.326
-79.696,33.187,27.333,36.483
-79.654,33.187,26.307,33.882
-79.611,33.187,25.294,31.57
-80.417,33.223,24.669,30.476
-80.375,33.223,25.983,33.425
-80.333,33.223,27.649,37.465
-80.29,33.223,29.767,43.453
-80.248,33.223,29.039,41.357
-80.205,33.223,30.222,44.917
-80.163,33.223,31.265,48.363
-80.12,33.223,32.687,53.356
-80.036,33.223,33.996,58.5
-79.908,33.223,32.512,52.602
-79.866,33.223,31.79,49.893
-79.823,33.223,30.354,45.118
-79.781,33.223,29.48,42.396
-79.739,33.223,28.489,39.515
-79.696,33.223,28.347,39.036
-79.654,33.223,26.621,34.671
-79.611,33.223,25.453,31.903
-80.375,33.259,25.272,31.796
-80.333,33.259,26.45,34.488
-80.29,33.259,27.746,37.733
-80.248,33.259,28.552,39.906
-80.205,33.259,29.761,43.435
-80.163,33.259,30.998,47.35
-80.12,33.259,32.235,51.753
-80.036,33.259,33.872,57.9
-79.951,33.259,33.609,56.837
-79.908,33.259,32.846,53.814
-79.866,33.259,31.882,50.222
-79.823,33.259,30.519,45.597
-79.781,33.259,29.636,42.854
-79.739,33.259,29.428,42.134
-79.696,33.259,28.997,40.831
-79.654,33.259,26.397,34.035
-79.611,33.259,25.534,32.057
-80.375,33.295,25.034,31.217
-80.333,33.295,26.033,33.478
-80.29,33.295,28.289,39.146
-80.248,33.295,28.497,39.611
-80.205,33.295,29.278,41.991
-80.163,33.295,30.48,45.597
-80.12,33.295,31.724,49.751
-80.036,33.295,33.433,56.127
-79.951,33.295,33.696,57.235
-79.908,33.295,33.077,54.606
-79.866,33.295,31.966,50.385
-79.823,33.295,30.737,46.225
-79.781,33.295,29.792,43.234
-79.739,33.295,29.019,40.921
-79.696,33.295,29.453,42.186
-79.654,33.295,26.615,34.547
-79.611,33.295,25.673,32.339
-80.333,33.331,25.59,32.502
-80.29,33.331,27.453,36.919
-80.248,33.331,27.631,37.361
-80.205,33.331,28.869,40.782
-80.163,33.331,29.903,43.895
-80.12,33.331,31.285,48.245
-80.036,33.331,33.227,55.411
-79.951,33.331,33.476,56.171
-79.908,33.331,32.868,53.794
-79.866,33.331,32.037,50.792
-79.823,33.331,30.868,46.673
-79.781,33.331,29.861,43.472
-79.739,33.331,28.773,40.182
-79.696,33.331,29.859,43.407
-79.654,33.331,27.551,36.835
-79.611,33.331,25.73,32.453
-80.333,33.367,25.195,31.555
-80.29,33.367,26.151,33.709
-80.248,33.367,28.84,40.587
-80.205,33.367,28.832,40.607
-80.163,33.367,29.445,42.37
-80.12,33.367,30.663,46.158
-80.036,33.367,32.651,53.043
-79.951,33.367,33.212,55.091
-79.908,33.367,32.731,53.295
-79.866,33.367,32.153,51.15
-79.823,33.367,30.838,46.537
-79.781,33.367,29.841,43.357
-79.739,33.367,28.803,40.278
-79.696,33.367,27.822,37.572
-79.654,33.367,28.171,38.467
-79.611,33.367,25.674,32.29
-80.333,33.403,24.672,30.375
-80.29,33.403,25.559,32.305
-80.248,33.403,28.093,38.547
-80.205,33.403,27.75,37.66
-80.163,33.403,28.764,40.37
-80.12,33.403,29.826,43.453
-80.078,33.403,30.756,46.334
-80.036,33.403,31.72,49.592
-79.951,33.403,32.622,52.917
-79.908,33.403,32.565,52.602
-79.866,33.403,31.603,49.086
-79.823,33.403,30.648,45.83
-79.781,33.403,30.195,44.379
-79.739,33.403,28.953,40.656
-79.696,33.403,27.745,37.385
-79.654,33.403,28.044,38.102
-79.611,33.403,25.677,32.269
-79.569,33.403,24.741,30.203
-80.29,33.439,24.879,30.83
-80.248,33.439,26.657,34.805
-80.205,33.439,29.069,41.19
-80.163,33.439,28.024,38.296
-80.12,33.439,29.22,41.644
-80.078,33.439,30.121,44.408
-80.036,33.439,31.185,47.758
-79.993,33.439,31.641,49.306
-79.951,33.439,32.06,50.75
-79.908,33.439,31.923,50.258
-79.866,33.439,31.296,48.04
-79.823,33.439,30.628,45.82
-79.781,33.439,29.952,43.643
-79.739,33.439,28.661,39.817
-79.696,33.439,27.522,36.748
-79.654,33.439,27.873,37.611
-79.611,33.439,25.875,32.707
-79.569,33.439,24.786,30.293
-80.29,33.475,24.603,30.201
-80.248,33.475,25.536,32.238
-80.205,33.475,27.584,37.125
-80.163,33.475,27.418,36.678
-80.12,33.475,28.392,39.27
-80.078,33.475,29.345,41.961
-80.036,33.475,30.336,44.951
-79.993,33.475,30.919,46.821
-79.951,33.475,31.536,48.902
-79.908,33.475,31.425,48.481
-79.866,33.475,31.108,47.355
-79.823,33.475,30.306,44.712
-79.781,33.475,29.77,43.047
-79.739,33.475,28.676,39.824
-79.696,33.475,27.698,37.162
